user_id,event_type,event_time,group,device
6413,view,2023-01-22 03:40:24,B,Android
3634,click,2023-01-22 01:01:15,B,Android
9656,view,2023-01-22 05:16:53,B,Android
1387,registration,2023-01-22 07:43:02,A,Android
2589,view,2023-01-22 07:19:59,B,Android
2677,purchase,2023-01-22 17:54:10,B,Android
2445,click,2023-01-22 10:35:06,B,iOS
1683,view,2023-01-22 02:45:52,A,iOS
4891,registration,2023-01-22 14:37:24,A,Android
6680,purchase,2023-01-22 09:12:01,B,iOS
1014,registration,2023-01-22 10:45:11,B,iOS
6744,purchase,2023-01-22 23:09:29,B,Android
2313,view,2023-01-22 12:32:06,B,Android
5966,click,2023-01-22 21:44:41,B,Android
7833,view,2023-01-22 05:09:37,B,Android
1036,view,2023-01-22 10:03:56,A,iOS
3986,click,2023-01-22 14:04:31,A,iOS
3295,click,2023-01-22 18:12:33,A,Android
5419,view,2023-01-22 13:16:05,A,Android
6487,registration,2023-01-22 17:38:37,B,iOS
2372,view,2023-01-22 11:51:37,B,Android
5528,purchase,2023-01-22 18:46:05,B,iOS
2307,click,2023-01-22 16:10:14,A,Android
6941,purchase,2023-01-22 01:22:12,A,iOS
6937,click,2023-01-22 03:30:43,B,Android
1742,click,2023-01-22 21:33:14,B,Android
7641,view,2023-01-22 15:52:04,B,Android
1191,registration,2023-01-22 19:50:18,A,iOS
1908,click,2023-01-22 08:55:17,B,iOS
361,click,2023-01-22 19:49:29,B,iOS
957,click,2023-01-22 19:35:18,A,Android
5522,click,2023-01-22 20:17:36,A,Android
6653,click,2023-01-22 13:21:22,A,Android
8698,click,2023-01-22 05:36:21,A,Android
4993,click,2023-01-22 01:41:35,A,Android
4610,view,2023-01-22 08:11:02,B,iOS
485,view,2023-01-22 08:19:08,B,Android
7296,click,2023-01-22 16:04:10,B,Android
9691,click,2023-01-22 04:56:55,A,Android
6137,view,2023-01-22 13:39:20,A,Android
1315,view,2023-01-22 12:23:38,A,Android
9856,purchase,2023-01-22 16:24:27,B,iOS
1327,click,2023-01-22 21:12:21,B,Android
7767,view,2023-01-22 07:05:26,B,Android
883,registration,2023-01-22 10:56:02,A,iOS
692,click,2023-01-22 15:01:14,B,iOS
8680,view,2023-01-22 11:51:04,B,iOS
4546,click,2023-01-22 07:07:21,B,iOS
1633,click,2023-01-22 11:47:48,B,Android
8147,click,2023-01-22 07:38:25,A,iOS
5559,registration,2023-01-22 16:05:00,A,Android
4575,click,2023-01-22 18:46:14,A,Android
1260,click,2023-01-22 17:46:26,A,iOS
8683,view,2023-01-22 21:43:31,A,iOS
3643,click,2023-01-22 22:07:53,B,Android
3024,click,2023-01-22 15:52:17,A,Android
2205,click,2023-01-22 06:02:00,A,iOS
579,view,2023-01-22 21:45:17,B,Android
7808,click,2023-01-22 16:33:57,A,iOS
7277,click,2023-01-22 12:24:21,B,Android
6517,click,2023-01-22 11:44:20,B,iOS
6864,click,2023-01-22 14:19:47,B,Android
7687,view,2023-01-22 09:46:37,A,Android
447,view,2023-01-22 05:22:33,A,Android
8082,click,2023-01-22 15:35:08,B,iOS
9414,click,2023-01-22 15:10:27,A,iOS
1951,registration,2023-01-22 05:54:06,B,iOS
2203,view,2023-01-22 23:38:28,B,Android
5979,click,2023-01-22 19:58:49,A,iOS
3792,view,2023-01-22 12:57:36,B,Android
7140,purchase,2023-01-22 10:51:06,A,Android
8106,purchase,2023-01-22 04:02:02,A,iOS
5032,click,2023-01-22 21:00:27,A,Android
8595,click,2023-01-22 21:31:15,A,iOS
1387,registration,2023-01-22 11:17:21,A,Android
5851,view,2023-01-22 11:34:47,A,Android
6038,purchase,2023-01-22 08:45:44,B,iOS
1782,view,2023-01-22 12:23:29,B,Android
9495,click,2023-01-22 15:13:45,B,iOS
5740,view,2023-01-22 19:40:29,B,Android
3260,click,2023-01-22 18:20:32,A,Android
279,click,2023-01-22 14:08:06,B,Android
7389,view,2023-01-22 06:06:04,B,Android
9544,registration,2023-01-22 14:03:22,B,iOS
9676,view,2023-01-22 15:09:23,A,iOS
3225,registration,2023-01-22 00:51:24,B,iOS
8301,view,2023-01-22 21:26:04,A,Android
8037,click,2023-01-22 23:51:42,B,iOS
32,click,2023-01-22 15:39:03,A,iOS
8632,purchase,2023-01-22 11:45:21,B,iOS
8728,registration,2023-01-22 02:58:14,A,Android
4507,purchase,2023-01-22 02:38:38,A,iOS
318,click,2023-01-22 18:25:30,A,Android
4874,purchase,2023-01-22 02:34:24,B,iOS
5965,click,2023-01-22 21:26:14,A,iOS
3203,click,2023-01-22 18:50:10,B,iOS
7490,purchase,2023-01-22 04:51:53,B,Android
4665,click,2023-01-22 13:11:56,B,Android
6311,click,2023-01-22 21:07:50,B,iOS
3841,view,2023-01-22 04:34:41,B,iOS
7814,registration,2023-01-22 16:20:17,A,Android
5454,click,2023-01-22 04:11:28,B,Android
6074,view,2023-01-22 13:51:19,B,Android
6636,view,2023-01-22 02:54:37,B,iOS
9549,view,2023-01-22 19:38:50,A,Android
7987,click,2023-01-22 06:01:43,B,Android
3367,view,2023-01-22 08:50:00,B,iOS
4711,view,2023-01-22 11:49:51,B,iOS
1958,view,2023-01-22 21:56:57,B,iOS
4319,view,2023-01-22 16:29:22,B,Android
9580,click,2023-01-22 11:08:55,B,iOS
6851,click,2023-01-22 01:02:32,B,Android
5474,click,2023-01-22 12:05:29,B,iOS
450,click,2023-01-22 00:14:42,A,iOS
737,view,2023-01-22 03:37:48,A,Android
1581,registration,2023-01-22 19:58:33,A,iOS
6132,registration,2023-01-22 07:59:17,B,Android
3130,registration,2023-01-22 15:26:50,A,iOS
3548,registration,2023-01-22 23:47:00,A,iOS
7805,click,2023-01-22 02:53:52,B,iOS
6644,click,2023-01-22 12:30:10,A,Android
6261,click,2023-01-22 15:37:04,A,iOS
6658,click,2023-01-22 16:24:27,A,iOS
9287,view,2023-01-22 14:24:27,A,iOS
1307,view,2023-01-22 22:20:23,A,iOS
4353,purchase,2023-01-22 21:13:47,B,iOS
1039,registration,2023-01-22 02:05:15,A,Android
175,click,2023-01-22 04:00:42,B,iOS
9735,click,2023-01-22 16:25:07,A,Android
1495,view,2023-01-22 13:51:16,A,iOS
4386,view,2023-01-22 00:05:37,B,Android
3377,view,2023-01-22 00:46:08,B,iOS
8548,click,2023-01-22 09:26:27,A,iOS
6404,purchase,2023-01-22 18:55:02,A,Android
4096,purchase,2023-01-22 20:24:02,A,Android
8614,view,2023-01-22 21:54:11,B,Android
9678,view,2023-01-22 19:36:22,B,Android
3881,click,2023-01-22 03:07:29,A,iOS
5489,click,2023-01-22 16:43:08,B,iOS
9169,registration,2023-01-22 01:51:38,B,Android
4665,view,2023-01-22 05:26:08,B,Android
9820,view,2023-01-22 09:36:49,A,iOS
9915,registration,2023-01-22 01:38:24,A,iOS
8967,registration,2023-01-22 14:11:01,B,Android
6769,view,2023-01-22 01:29:43,A,Android
18,registration,2023-01-22 08:39:30,B,Android
1894,view,2023-01-22 08:28:57,A,Android
9474,click,2023-01-22 16:05:30,B,Android
9325,view,2023-01-22 14:15:22,B,iOS
4002,click,2023-01-22 05:18:38,B,Android
1302,click,2023-01-22 16:54:02,A,iOS
6489,click,2023-01-22 20:30:23,B,iOS
9788,click,2023-01-22 03:04:47,B,Android
7798,click,2023-01-22 09:31:26,B,Android
2841,click,2023-01-22 13:56:38,B,Android
4671,purchase,2023-01-22 17:52:34,B,iOS
1411,click,2023-01-22 18:44:32,A,iOS
990,registration,2023-01-22 20:37:14,A,iOS
8686,registration,2023-01-22 09:01:52,A,iOS
1980,click,2023-01-22 17:59:22,A,Android
820,click,2023-01-22 20:14:57,A,Android
1153,click,2023-01-22 06:17:21,B,Android
1317,click,2023-01-22 06:05:25,A,Android
5430,view,2023-01-22 14:08:50,A,iOS
7478,view,2023-01-22 20:19:15,A,Android
2607,click,2023-01-22 07:30:49,A,iOS
8434,view,2023-01-22 08:45:25,A,iOS
7683,view,2023-01-22 01:08:06,B,Android
988,view,2023-01-22 14:21:02,B,Android
9582,registration,2023-01-22 16:13:02,B,iOS
1877,purchase,2023-01-22 18:32:16,A,Android
3501,view,2023-01-22 21:45:27,A,Android
6781,registration,2023-01-22 15:57:58,A,Android
6518,registration,2023-01-22 22:20:25,B,Android
5561,purchase,2023-01-22 23:23:09,A,iOS
7313,purchase,2023-01-22 02:47:16,A,Android
3393,registration,2023-01-23 07:20:53,A,iOS
3085,view,2023-01-23 02:21:28,B,Android
8664,click,2023-01-23 13:00:47,A,iOS
3030,purchase,2023-01-23 00:23:51,B,iOS
7265,click,2023-01-23 05:31:23,B,Android
3518,registration,2023-01-23 21:42:48,B,iOS
9009,click,2023-01-23 12:07:10,A,iOS
4453,view,2023-01-23 05:01:36,B,iOS
3907,registration,2023-01-23 00:24:31,A,iOS
5916,click,2023-01-23 14:09:42,A,Android
4705,click,2023-01-23 04:07:42,A,iOS
5104,view,2023-01-23 10:57:55,A,iOS
5060,registration,2023-01-23 17:44:13,A,Android
791,registration,2023-01-23 16:26:43,B,iOS
6046,registration,2023-01-23 01:05:39,A,iOS
8211,view,2023-01-23 15:39:38,A,Android
7685,click,2023-01-23 23:08:43,A,Android
8971,click,2023-01-23 09:52:07,A,iOS
8221,click,2023-01-23 17:47:35,B,iOS
3798,view,2023-01-23 08:12:30,B,Android
841,view,2023-01-23 07:24:54,B,iOS
2052,purchase,2023-01-23 12:26:38,A,iOS
7655,view,2023-01-23 08:45:31,B,iOS
4745,click,2023-01-23 04:36:35,B,iOS
1280,view,2023-01-23 08:36:28,A,iOS
7652,view,2023-01-23 14:18:02,B,Android
8171,registration,2023-01-23 22:19:43,B,Android
6188,registration,2023-01-23 00:14:27,A,Android
6799,view,2023-01-23 19:20:05,B,Android
2915,purchase,2023-01-23 23:46:17,A,Android
8850,purchase,2023-01-23 23:00:14,B,Android
75,registration,2023-01-23 07:41:09,B,Android
9948,registration,2023-01-23 16:22:59,B,iOS
8333,purchase,2023-01-23 01:14:45,B,Android
1657,view,2023-01-23 04:28:42,A,iOS
6819,view,2023-01-23 09:37:54,B,iOS
3445,click,2023-01-23 08:29:51,B,iOS
9498,click,2023-01-23 09:13:12,B,iOS
572,click,2023-01-23 02:22:44,B,iOS
6013,registration,2023-01-23 04:07:30,A,iOS
4023,view,2023-01-23 12:34:37,A,Android
2016,view,2023-01-23 14:36:23,A,Android
8060,click,2023-01-23 18:04:19,B,Android
6251,view,2023-01-23 18:58:04,B,iOS
3701,registration,2023-01-23 17:12:25,A,iOS
2395,click,2023-01-23 08:41:25,B,iOS
8605,click,2023-01-23 13:41:00,A,Android
5797,view,2023-01-23 22:24:24,A,iOS
6040,registration,2023-01-23 07:06:21,B,iOS
4819,view,2023-01-23 17:30:47,B,Android
9389,view,2023-01-23 02:51:09,B,Android
4645,view,2023-01-23 20:23:16,A,iOS
2077,click,2023-01-23 02:12:21,B,iOS
1047,view,2023-01-23 04:59:51,A,Android
5543,registration,2023-01-23 23:40:56,A,iOS
1391,click,2023-01-23 15:34:38,B,Android
3456,registration,2023-01-23 17:11:14,B,iOS
3314,view,2023-01-23 12:53:21,A,Android
5045,purchase,2023-01-23 04:34:54,B,iOS
2177,click,2023-01-23 16:52:36,B,iOS
5990,click,2023-01-23 09:52:56,A,iOS
4612,click,2023-01-23 12:40:43,B,Android
6426,click,2023-01-23 22:57:05,A,Android
1208,view,2023-01-23 15:51:51,A,iOS
2790,registration,2023-01-23 00:16:28,B,Android
6424,click,2023-01-23 16:44:38,B,Android
4191,view,2023-01-23 19:53:09,B,Android
7247,registration,2023-01-23 11:27:14,B,iOS
357,click,2023-01-23 21:57:50,A,Android
3591,purchase,2023-01-23 02:21:01,B,Android
6143,view,2023-01-23 18:18:25,A,Android
6177,view,2023-01-23 01:53:25,A,iOS
2584,registration,2023-01-23 03:07:20,B,Android
1662,view,2023-01-23 04:05:59,A,iOS
5696,click,2023-01-23 18:15:47,A,iOS
8861,view,2023-01-23 13:35:57,B,iOS
3435,view,2023-01-23 08:59:10,A,iOS
9415,click,2023-01-23 02:31:33,A,iOS
6583,click,2023-01-23 08:38:39,A,iOS
6011,click,2023-01-23 15:03:07,A,iOS
6671,purchase,2023-01-23 07:38:06,B,Android
3731,registration,2023-01-23 22:23:03,A,Android
481,registration,2023-01-23 21:05:20,B,Android
5798,click,2023-01-23 08:35:34,B,Android
9745,registration,2023-01-23 17:41:08,A,iOS
5423,click,2023-01-23 10:00:18,B,Android
3892,view,2023-01-23 08:54:21,B,Android
4231,click,2023-01-23 20:28:37,A,iOS
1682,click,2023-01-23 04:32:27,A,Android
9994,click,2023-01-23 14:41:46,A,Android
982,registration,2023-01-23 02:11:06,A,Android
7464,registration,2023-01-23 11:32:36,B,iOS
5070,registration,2023-01-23 02:07:00,A,iOS
4958,registration,2023-01-23 11:30:13,B,iOS
6047,registration,2023-01-23 11:35:35,B,iOS
7847,view,2023-01-23 18:21:44,B,iOS
9689,view,2023-01-23 10:10:31,B,Android
3741,view,2023-01-23 13:59:07,A,Android
1983,click,2023-01-23 05:00:24,A,iOS
1754,click,2023-01-23 17:39:04,B,Android
534,click,2023-01-23 06:47:07,A,Android
9795,purchase,2023-01-23 17:08:01,B,iOS
3823,click,2023-01-23 23:51:40,B,iOS
7997,click,2023-01-23 07:19:53,B,Android
2213,click,2023-01-23 00:17:58,A,Android
4176,click,2023-01-23 12:15:42,B,Android
6511,purchase,2023-01-23 16:51:05,B,iOS
299,click,2023-01-23 23:53:04,B,Android
5247,view,2023-01-23 15:25:12,A,Android
4136,purchase,2023-01-23 05:51:10,A,Android
2696,registration,2023-01-23 14:24:36,B,iOS
7010,purchase,2023-01-23 12:11:47,A,Android
9225,view,2023-01-23 22:03:10,A,Android
505,purchase,2023-01-23 21:23:17,B,iOS
2764,view,2023-01-23 04:23:40,B,iOS
4257,purchase,2023-01-23 01:04:12,B,Android
8641,registration,2023-01-23 20:08:32,A,iOS
3886,click,2023-01-23 23:43:30,A,iOS
1465,purchase,2023-01-23 21:23:19,B,iOS
6859,click,2023-01-23 23:09:01,B,Android
6896,view,2023-01-23 21:37:26,B,Android
3147,click,2023-01-23 18:58:01,B,iOS
7602,click,2023-01-23 08:32:13,B,iOS
8558,view,2023-01-23 16:30:05,B,Android
950,registration,2023-01-23 00:57:27,B,iOS
3689,purchase,2023-01-23 07:14:24,B,Android
5620,click,2023-01-23 20:14:09,B,iOS
233,view,2023-01-23 03:08:25,B,Android
5198,view,2023-01-23 04:21:20,A,iOS
2792,click,2023-01-23 21:56:43,A,Android
7245,view,2023-01-23 23:44:49,A,Android
5694,click,2023-01-23 08:27:13,A,Android
8346,view,2023-01-23 15:15:47,A,Android
9893,registration,2023-01-23 18:45:25,B,iOS
2462,click,2023-01-23 00:30:06,B,Android
2849,view,2023-01-23 17:29:37,B,Android
1406,registration,2023-01-23 07:01:03,B,iOS
2776,view,2023-01-23 13:31:22,A,Android
8300,view,2023-01-23 06:20:40,B,Android
2912,view,2023-01-23 00:15:03,A,Android
2380,click,2023-01-23 10:50:01,B,iOS
7977,registration,2023-01-23 17:09:17,A,iOS
6336,click,2023-01-23 08:56:11,A,iOS
8336,click,2023-01-23 14:39:22,B,iOS
7313,click,2023-01-23 10:00:12,A,Android
7461,view,2023-01-23 00:20:26,B,Android
1713,view,2023-01-23 20:52:16,B,Android
8291,registration,2023-01-23 08:50:54,A,iOS
2280,view,2023-01-23 13:45:30,A,Android
9085,view,2023-01-23 18:28:49,B,iOS
7738,registration,2023-01-23 10:21:41,A,iOS
5957,view,2023-01-23 00:09:38,B,iOS
4260,view,2023-01-23 09:31:46,A,Android
3318,click,2023-01-23 17:54:06,A,Android
2791,view,2023-01-23 02:01:52,A,iOS
1894,click,2023-01-23 23:40:01,A,Android
4571,purchase,2023-01-23 13:12:23,A,iOS
4835,purchase,2023-01-23 20:12:10,B,Android
185,click,2023-01-23 01:29:10,B,iOS
5561,click,2023-01-23 08:51:19,A,iOS
2842,click,2023-01-23 10:07:44,A,iOS
1124,registration,2023-01-23 11:25:57,B,iOS
8975,purchase,2023-01-23 04:31:29,B,Android
392,click,2023-01-23 01:54:49,B,iOS
6115,view,2023-01-23 08:43:38,A,Android
2244,registration,2023-01-23 16:02:41,A,Android
9535,view,2023-01-23 16:36:27,A,Android
2518,click,2023-01-23 12:51:35,B,iOS
1652,view,2023-01-23 01:23:54,B,iOS
7439,click,2023-01-23 00:53:35,B,iOS
5988,view,2023-01-23 07:32:42,A,iOS
6642,view,2023-01-23 07:19:47,A,iOS
6579,registration,2023-01-23 04:24:41,A,Android
8790,click,2023-01-23 01:08:47,B,Android
1518,click,2023-01-23 12:30:42,B,iOS
7236,click,2023-01-23 03:47:11,B,iOS
410,view,2023-01-23 02:45:54,A,Android
5326,click,2023-01-23 16:28:03,B,Android
4790,click,2023-01-23 06:53:53,B,Android
70,click,2023-01-23 20:28:24,B,iOS
1031,registration,2023-01-23 22:02:20,A,Android
6965,registration,2023-01-23 16:48:15,B,iOS
8990,click,2023-01-23 12:21:40,A,Android
40,view,2023-01-23 19:12:31,B,Android
1653,registration,2023-01-23 19:07:04,A,iOS
1143,registration,2023-01-23 11:59:59,A,Android
6370,click,2023-01-23 10:17:02,B,iOS
7444,purchase,2023-01-23 14:22:33,A,iOS
6449,view,2023-01-23 07:01:56,B,Android
3363,click,2023-01-23 05:05:31,B,Android
8811,click,2023-01-23 08:29:32,A,iOS
2064,view,2023-01-23 05:54:37,B,Android
9699,registration,2023-01-23 22:47:45,A,iOS
1915,view,2023-01-23 12:22:29,A,Android
3367,click,2023-01-23 19:07:57,B,iOS
9892,registration,2023-01-23 05:45:43,B,Android
8867,view,2023-01-23 08:21:05,A,iOS
5152,view,2023-01-23 13:14:42,A,iOS
360,click,2023-01-23 04:59:23,A,Android
3820,registration,2023-01-23 10:49:38,B,iOS
5607,registration,2023-01-23 22:17:56,B,iOS
1509,click,2023-01-23 17:56:41,A,iOS
895,click,2023-01-23 19:26:03,B,iOS
5377,registration,2023-01-23 18:55:55,A,Android
4986,registration,2023-01-23 08:55:20,B,iOS
4949,view,2023-01-23 16:31:40,B,iOS
6469,registration,2023-01-23 14:34:13,B,Android
2513,purchase,2023-01-23 02:57:43,B,Android
3449,click,2023-01-23 18:19:04,A,iOS
2087,view,2023-01-23 11:24:01,B,iOS
1223,view,2023-01-23 07:58:45,A,iOS
449,click,2023-01-23 10:00:02,B,iOS
7959,view,2023-01-23 09:30:18,A,iOS
8793,view,2023-01-23 14:47:44,B,Android
3175,purchase,2023-01-23 07:39:17,A,iOS
8935,click,2023-01-23 16:08:14,B,iOS
2100,registration,2023-01-23 23:05:36,A,iOS
7030,click,2023-01-23 04:32:31,B,iOS
4306,click,2023-01-23 23:41:57,A,Android
8896,click,2023-01-23 05:18:17,B,Android
4500,view,2023-01-23 03:34:14,A,Android
1866,registration,2023-01-23 06:05:29,B,Android
4470,view,2023-01-23 05:21:36,A,iOS
7195,view,2023-01-23 07:41:06,B,iOS
3070,registration,2023-01-23 19:16:28,B,iOS
8551,view,2023-01-23 22:10:19,A,iOS
5013,registration,2023-01-23 00:44:24,A,iOS
1448,view,2023-01-23 13:07:52,B,iOS
8543,purchase,2023-01-23 00:08:36,B,Android
4086,view,2023-01-23 12:10:07,B,Android
1276,view,2023-01-23 03:37:14,B,iOS
7432,view,2023-01-23 11:01:06,B,Android
186,registration,2023-01-23 16:06:34,B,iOS
5063,click,2023-01-23 10:38:20,A,Android
5246,view,2023-01-23 13:56:20,B,Android
7390,view,2023-01-23 06:50:38,A,iOS
1052,view,2023-01-23 19:51:25,A,iOS
4964,registration,2023-01-23 11:28:18,A,Android
834,view,2023-01-23 01:19:42,B,Android
5345,purchase,2023-01-23 19:26:59,A,iOS
6928,click,2023-01-23 02:04:02,A,iOS
7786,click,2023-01-23 12:15:45,A,iOS
6988,click,2023-01-23 10:49:45,B,iOS
6721,purchase,2023-01-23 19:35:35,B,Android
1201,click,2023-01-23 04:32:17,A,iOS
7634,registration,2023-01-23 10:37:38,A,Android
9067,view,2023-01-23 12:53:12,B,iOS
7730,click,2023-01-23 07:41:08,B,Android
3069,view,2023-01-23 06:47:12,A,iOS
4045,purchase,2023-01-23 05:54:59,B,Android
3275,click,2023-01-23 00:37:51,A,iOS
1567,purchase,2023-01-23 15:07:59,B,Android
8104,click,2023-01-23 00:13:20,B,Android
9436,purchase,2023-01-23 09:27:05,A,Android
8031,view,2023-01-23 23:43:25,A,iOS
1170,click,2023-01-23 23:40:03,B,iOS
1106,view,2023-01-23 20:07:34,A,iOS
1929,registration,2023-01-23 12:48:07,B,iOS
8174,click,2023-01-23 11:57:20,B,iOS
1301,registration,2023-01-23 20:21:56,B,Android
7071,click,2023-01-23 06:47:39,A,iOS
3004,click,2023-01-23 05:29:35,A,iOS
3107,purchase,2023-01-23 01:36:41,A,iOS
7811,view,2023-01-23 22:51:24,A,Android
6461,click,2023-01-23 06:52:38,A,Android
3101,registration,2023-01-23 10:08:15,B,Android
7297,click,2023-01-23 02:35:32,A,iOS
1618,view,2023-01-23 17:29:37,B,iOS
5509,click,2023-01-23 13:49:03,A,Android
3650,click,2023-01-23 11:31:01,A,iOS
8414,purchase,2023-01-23 04:47:44,A,Android
6295,purchase,2023-01-23 02:20:53,A,Android
1428,registration,2023-01-23 21:40:59,A,iOS
9481,view,2023-01-23 11:24:44,B,Android
4391,view,2023-01-23 18:15:51,B,Android
2205,view,2023-01-23 06:54:21,A,iOS
9872,click,2023-01-23 11:55:58,B,iOS
1445,purchase,2023-01-23 21:11:35,B,iOS
6129,click,2023-01-23 12:05:52,B,iOS
444,click,2023-01-23 21:47:51,B,Android
1296,view,2023-01-23 20:41:31,B,Android
5513,view,2023-01-23 23:25:55,A,Android
8328,view,2023-01-23 05:59:39,B,iOS
2217,view,2023-01-23 08:36:11,B,iOS
3935,registration,2023-01-23 03:25:29,B,Android
728,click,2023-01-23 06:28:26,B,Android
5809,registration,2023-01-23 14:29:18,A,iOS
3430,click,2023-01-23 18:17:37,A,iOS
3186,click,2023-01-23 21:51:39,B,Android
45,registration,2023-01-23 09:33:31,A,iOS
8123,click,2023-01-23 22:36:17,B,iOS
4406,click,2023-01-23 05:45:40,A,Android
3108,registration,2023-01-23 20:09:10,A,iOS
3591,click,2023-01-23 08:45:04,B,Android
8883,view,2023-01-23 02:13:43,A,iOS
8820,view,2023-01-23 08:39:36,B,iOS
6147,click,2023-01-23 11:45:25,B,iOS
4838,view,2023-01-23 12:58:37,B,iOS
9785,view,2023-01-23 12:55:03,A,iOS
4878,click,2023-01-23 10:53:16,A,Android
6820,registration,2023-01-23 07:17:51,A,iOS
9564,click,2023-01-23 07:46:12,B,iOS
6266,view,2023-01-23 05:06:57,B,Android
4402,click,2023-01-23 07:06:05,B,iOS
9441,click,2023-01-23 01:03:26,B,iOS
5013,registration,2023-01-23 17:09:36,A,iOS
4657,view,2023-01-23 08:29:51,B,iOS
5723,view,2023-01-23 01:24:34,B,Android
3563,view,2023-01-23 05:00:16,A,Android
8541,view,2023-01-23 08:02:44,B,iOS
5290,view,2023-01-23 05:39:12,A,iOS
1525,view,2023-01-23 23:54:08,A,iOS
13,view,2023-01-23 00:56:28,A,Android
8686,view,2023-01-23 04:38:52,A,iOS
6589,registration,2023-01-23 07:02:09,B,Android
4234,view,2023-01-23 00:30:16,B,Android
39,view,2023-01-23 21:48:34,B,Android
7174,click,2023-01-23 18:46:39,A,Android
3753,view,2023-01-23 10:48:05,A,Android
632,click,2023-01-23 22:19:01,A,iOS
9106,click,2023-01-23 23:47:06,A,iOS
8226,registration,2023-01-23 09:48:48,B,iOS
1197,click,2023-01-23 21:16:38,A,Android
116,registration,2023-01-23 14:40:04,A,iOS
2166,view,2023-01-23 10:45:06,A,Android
1016,click,2023-01-23 03:06:04,A,Android
7141,purchase,2023-01-23 05:47:04,B,Android
7477,view,2023-01-23 14:46:08,A,iOS
236,click,2023-01-23 12:01:01,A,iOS
2016,registration,2023-01-23 05:14:22,A,Android
412,view,2023-01-23 01:55:12,B,Android
3002,view,2023-01-23 18:30:53,B,Android
7397,purchase,2023-01-23 06:30:54,A,Android
3502,click,2023-01-23 11:46:34,A,iOS
8016,click,2023-01-23 01:34:29,B,Android
7623,view,2023-01-23 15:28:37,B,Android
8617,click,2023-01-23 22:17:31,B,Android
2538,view,2023-01-23 11:36:46,B,iOS
9383,view,2023-01-23 05:46:37,A,Android
3294,purchase,2023-01-23 21:39:20,A,Android
4644,registration,2023-01-23 16:51:20,A,Android
1709,view,2023-01-23 00:27:28,A,iOS
6587,click,2023-01-23 04:17:37,B,iOS
5349,registration,2023-01-23 18:37:17,A,Android
3034,click,2023-01-23 09:04:07,A,Android
5303,view,2023-01-23 18:15:24,B,iOS
4544,click,2023-01-23 16:13:46,B,iOS
1027,view,2023-01-23 15:09:48,B,iOS
9587,click,2023-01-23 08:03:27,B,iOS
8207,click,2023-01-23 13:15:54,A,iOS
5540,click,2023-01-23 06:03:14,B,iOS
8435,click,2023-01-23 10:14:24,A,Android
7868,view,2023-01-23 21:51:29,B,iOS
2545,click,2023-01-23 05:10:47,B,Android
5104,registration,2023-01-23 20:45:01,A,iOS
2599,registration,2023-01-23 01:41:56,B,iOS
1366,view,2023-01-23 20:53:21,A,iOS
2718,registration,2023-01-23 03:26:05,A,Android
1699,purchase,2023-01-23 06:31:47,A,Android
770,view,2023-01-23 08:48:07,B,iOS
4372,view,2023-01-23 00:31:58,B,Android
9485,click,2023-01-23 15:08:21,A,iOS
9883,click,2023-01-23 00:41:16,B,iOS
8821,view,2023-01-23 01:24:32,B,iOS
9925,click,2023-01-23 22:04:22,B,iOS
6646,purchase,2023-01-23 08:06:06,A,iOS
7354,click,2023-01-23 15:41:43,A,Android
3971,click,2023-01-23 19:01:45,B,iOS
3870,click,2023-01-23 13:23:34,A,Android
6022,click,2023-01-23 12:26:06,A,Android
9718,view,2023-01-23 22:58:19,B,Android
1263,registration,2023-01-23 10:09:13,B,Android
7072,view,2023-01-23 16:41:12,B,Android
2544,registration,2023-01-23 04:39:10,A,iOS
5700,view,2023-01-23 07:11:13,A,Android
3254,click,2023-01-23 05:58:38,A,Android
3130,click,2023-01-23 14:54:50,A,iOS
4891,registration,2023-01-23 20:05:43,A,Android
6618,registration,2023-01-23 03:39:32,A,iOS
2618,registration,2023-01-23 07:44:14,A,iOS
5031,click,2023-01-23 15:07:08,B,iOS
2829,registration,2023-01-23 08:37:18,A,Android
8434,view,2023-01-23 05:39:59,A,iOS
7605,click,2023-01-23 00:05:16,B,Android
5489,registration,2023-01-23 00:45:43,B,iOS
1433,registration,2023-01-23 08:05:02,A,Android
7647,view,2023-01-23 04:52:46,A,iOS
521,view,2023-01-23 10:08:08,B,iOS
4295,click,2023-01-23 16:58:24,A,Android
9201,registration,2023-01-23 05:11:33,A,iOS
8872,view,2023-01-23 20:36:09,B,iOS
6057,view,2023-01-23 00:21:55,A,Android
5974,view,2023-01-23 15:07:50,B,iOS
6003,view,2023-01-23 10:50:46,B,iOS
8452,click,2023-01-23 12:32:56,A,Android
6193,view,2023-01-23 17:47:45,A,iOS
7122,view,2023-01-23 13:36:33,B,Android
9527,view,2023-01-23 00:51:29,B,iOS
3612,view,2023-01-23 18:18:36,B,iOS
5007,registration,2023-01-23 06:39:46,B,iOS
6303,view,2023-01-23 22:59:21,B,iOS
5928,purchase,2023-01-23 05:32:08,B,Android
420,click,2023-01-23 08:40:12,A,Android
5749,view,2023-01-23 20:21:38,B,Android
8857,view,2023-01-23 10:05:55,A,Android
8915,click,2023-01-23 21:32:22,A,iOS
2567,registration,2023-01-23 08:03:30,B,Android
6934,view,2023-01-23 15:12:21,A,iOS
9455,view,2023-01-23 07:16:40,B,iOS
8406,click,2023-01-23 21:58:52,B,iOS
1452,click,2023-01-23 08:50:03,A,Android
